date,e,c,h,g,ne
2021-04-21 12:00:00,20713.3,8336.73,7.28,32.53,14166.85
2021-04-21 13:00:00,21089.96,8682.36,7.06,33.49,13688.82
2021-04-21 14:00:00,21145.24,8914.34,7.54,34.12,12838.77
2021-04-21 15:00:00,21014.75,8995.49,7.35,34.18,11192.25
2021-04-21 16:00:00,20652.34,8945.81,7.23,33.82,8585.34
2021-04-21 17:00:00,20058.56,8742.09,7.12,32.98,5055.72
2021-04-21 18:00:00,19064.25,8230.93,7.4,31.29,1290.2
2021-04-21 19:00:00,18384.99,7372.53,7.16,28.94,92.62
2021-04-21 20:00:00,17677.57,6701.32,7.09,27.02,0.91
2021-04-21 21:00:00,17304.24,6084.35,7.13,25.44,0.92
2021-04-21 22:00:00,20561.44,5457.78,6.87,26.05,0.95
2021-04-21 23:00:00,111641.44,4980.31,7.07,81.85,0.88
2021-04-22 00:00:00,60149.5,4470.92,6.71,48.55,0.87
2021-04-22 01:00:00,67349.23,4285.13,6.49,52.59,0.9
2021-04-22 02:00:00,19699.74,4168.1,6.51,22.62,0.98
2021-04-22 03:00:00,19168.24,4023.12,6.52,21.97,0.95
2021-04-22 04:00:00,66729.9,4001.75,6.84,51.65,0.96
2021-04-22 05:00:00,66330.48,4069.52,7.13,51.6,1.52
2021-04-22 06:00:00,18199.48,4391.34,6.93,22.25,412.76
2021-04-22 07:00:00,17342.25,4728.72,6.59,22.39,3325.71
2021-04-22 08:00:00,18970.25,5329.16,6.51,24.71,7714.19
2021-04-22 09:00:00,20269.71,6010.82,6.22,26.96,10150.55
2021-04-22 10:00:00,20920.94,6349.43,6.28,28.12,12588.79
2021-04-22 11:00:00,19947.57,6789.21,6.53,28.52,13928.2
2021-04-22 12:00:00,20059.07,7035.56,6.47,29.12,14268.82
2021-04-22 13:00:00,20132.51,7186.84,6.49,29.5,14130.93
2021-04-22 14:00:00,19893.76,7421.99,6.69,29.91,13288.94
2021-04-22 15:00:00,19718.65,7565.88,6.3,30.04,11807.39
2021-04-22 16:00:00,19158.14,7546.06,5.93,29.58,8423.66
2021-04-22 17:00:00,18605.46,7462.48,5.91,29.05,5138.52
2021-04-22 18:00:00,18043.73,7224.42,6.03,28.2,1170.68
2021-04-22 19:00:00,65573.61,7668.66,6.05,58.82,90.83
2021-04-22 20:00:00,64816.72,6482.48,6.08,55.76,3.99
2021-04-22 21:00:00,64836.39,5593.32,6.11,53.83,0.84
2021-04-22 22:00:00,116157.88,5141.89,5.9,84.81,0.87
2021-04-22 23:00:00,20661.83,4895.91,5.98,24.72,0.87
2021-04-23 00:00:00,130944.81,4538.88,5.98,92.72,0.87
2021-04-23 01:00:00,66906.58,4191.78,5.7,51.97,0.81
2021-04-23 02:00:00,51107.9,4265.54,5.71,42.28,0.85
2021-04-23 03:00:00,34826.67,4277.32,5.84,32.17,0.86
2021-04-23 04:00:00,34302.22,4028.43,6.26,31.37,0.86
2021-04-23 05:00:00,19436.12,4099.04,7.29,22.44,1.71
2021-04-23 06:00:00,51762.14,4366.0,6.9,43.12,306.96
2021-04-23 07:00:00,97300.53,4461.79,6.5,71.66,2951.82
2021-04-23 08:00:00,19520.2,5184.0,6.51,24.73,7114.59
2021-04-23 09:00:00,20232.49,5928.46,6.18,26.75,9886.56
2021-04-23 10:00:00,20483.88,6234.1,5.91,27.53,11777.67
2021-04-23 11:00:00,19785.73,6473.43,5.93,27.62,12831.46
2021-04-23 12:00:00,20474.38,6999.85,6.3,29.27,11856.23
2021-04-23 13:00:00,20888.98,7517.9,6.58,30.72,12599.5
2021-04-23 14:00:00,36799.43,7699.39,6.72,41.07,10904.5
2021-04-23 15:00:00,29016.5,7956.35,6.32,36.7,10660.7
2021-04-23 16:00:00,20388.24,8209.52,6.06,31.83,8757.83
2021-04-23 17:00:00,19957.31,8151.05,6.4,31.49,5285.65
2021-04-23 18:00:00,19134.91,7641.44,6.33,29.85,1166.83
2021-04-23 19:00:00,33800.44,6938.9,6.67,37.52,102.45
2021-04-23 20:00:00,17515.66,6437.95,6.36,26.21,7.08
2021-04-23 21:00:00,18747.66,5993.57,6.45,26.02,0.84
2021-04-23 22:00:00,39480.18,5610.94,6.25,38.07,0.83
2021-04-23 23:00:00,21062.66,5412.27,6.18,26.14,0.83
2021-04-24 00:00:00,20763.75,5088.56,6.5,25.3,0.84
2021-04-24 01:00:00,20888.79,4804.81,6.38,24.73,0.85
2021-04-24 02:00:00,20543.6,4548.66,6.32,23.94,0.83
2021-04-24 03:00:00,19370.97,4361.23,6.45,22.83,0.84
2021-04-24 04:00:00,51113.62,4274.49,6.66,42.47,0.94
2021-04-24 05:00:00,19250.83,4125.12,6.87,22.31,2.1
2021-04-24 06:00:00,34577.36,4232.65,7.0,32.13,327.24
2021-04-24 07:00:00,17349.52,4712.18,6.54,22.35,3397.34
2021-04-24 08:00:00,18090.85,5283.24,6.25,24.01,7276.86
2021-04-24 09:00:00,20006.16,6132.03,6.12,27.04,9612.03
2021-04-24 10:00:00,36475.23,6736.46,6.22,38.66,11224.67
2021-04-24 11:00:00,28765.73,7064.15,6.29,34.58,12233.09
2021-04-24 12:00:00,21369.71,7372.82,6.08,30.61,12641.49
2021-04-24 13:00:00,38311.45,7944.67,6.11,42.44,12510.56
2021-04-24 14:00:00,37364.43,7867.46,6.04,41.66,11886.4
2021-04-24 15:00:00,38690.41,8259.37,6.05,43.35,10698.54
