GHG,Total#Houses,Totallightbulbs,Totalgalsgas,DOW
447.1865303579412,409180.3794777677,1022842.7443551589,1438369.8089117764,7.0
446.59730368525504,407208.6538696191,1017914.4384510878,1425074.2298079117,7.0
448.00478352359994,409314.0899728117,1023177.1622960911,1436166.1129903807,7.0
450.6110493346176,412470.47030371305,1031066.9490841974,1450810.804244913,7.0
450.7849916244797,412731.91613924655,1031720.4551401237,1452193.372083625,7.0
451.29523477131227,413284.4767956784,1033101.6633967953,1454545.7548340205,7.0
454.2299656016718,416704.6938907304,1041650.9762994406,1469971.1646034655,7.0
456.20381943803716,419020.54576082446,1047439.7698561064,1480476.6442535454,7.0
460.3929457995099,423892.78896587144,1059618.626234694,1502417.7537806407,7.0
481.435,448535.0,1121215.25,1613967.0,7.0
472.829806856778,438309.59722705453,1095655.4745944384,1567185.5522108357,7.0
470.3504077665221,435220.09275499196,1087932.879056781,1552582.593809775,7.0
468.72120240504984,433264.28858430736,1083044.0857842783,1543568.7459784262,7.0
467.31636367787667,431328.9001876373,1078206.3832167184,1533838.475339727,7.0
467.50535452126365,431446.73418854526,1078500.9560431032,1534031.0868903915,7.0
464.847783616396,428191.8869802048,1070365.0496074501,1518820.6956289022,7.0
465.1180961861861,428179.9195187566,1070335.2200353327,1517672.6736828838,7.0
463.23413870844263,424806.3260520695,1061902.7722603295,1498540.3744672472,7.0
463.3912401486544,425245.4373132443,1063000.3141965815,1501359.4825682177,7.0
462.48578058966194,423732.6962448987,1059219.106804543,1492978.3386020444,7.0
461.9059544760586,423071.1512780994,1057565.479617954,1490043.0122365137,7.0
458.83053825929477,419107.0850380677,1047656.8343612507,1470885.3480281588,7.0
458.6528211893933,418391.11058493704,1045867.2706276071,1465927.1998049559,7.0
458.39676476254243,417928.58068653976,1044711.1576435809,1463294.1225276985,7.0
457.58247623645786,416496.2255186619,1041130.893431522,1455191.5125580109,7.0
452.98878588595466,408777.48069191916,1021837.3361266073,1412334.3862083226,7.0
454.5441330467131,411426.24233097164,1028458.111545508,1427139.5473042894,7.0
453.9779776038424,410589.36927099735,1026366.2829408959,1422784.2098595635,7.0
453.92384896510725,410479.0605960443,1026090.5754384625,1422143.9865490922,7.0
452.1664772947381,407454.64642372465,1018530.9057924559,1405261.2635972665,7.0
452.2515044220665,407804.8341344546,1019406.1751890556,1407674.167745811,7.0
451.7002098832263,407026.2009547497,1017459.9202416778,1403726.0872827605,7.0
451.212139719676,406366.8081069801,1015811.6953713982,1400445.8966205232,7.0
448.3922943869579,402617.38370129664,1006439.5998090361,1381992.9210421105,7.0
449.2522585419034,403579.5125530482,1008844.5941435464,1386201.8263012767,7.0
447.8946283304639,401087.5757155866,1002615.9144452905,1371949.0006588153,7.0
448.3324509388125,401771.9238921548,1004326.4890956117,1375614.4897926634,7.0
447.4710189411675,400363.1679462609,1000805.2221043122,1367924.5605938965,7.0
446.41258046601416,398386.0916163737,995863.4599205047,1356540.9914723714,7.0
446.5743712026371,398606.8837107051,996415.3483725551,1357642.3825096518,7.0
445.4502914981581,396597.4505724121,991392.6915850556,1346260.100041272,7.0
438.657,384198.0,960399.84,1275485.0,7.0
440.9238569574404,388460.38299381593,971053.7779521999,1300073.209282319,7.0
440.8565118611557,388505.0639078034,971165.410463604,1300670.865966908,7.0
441.1839343689734,389152.97652879247,972784.8770047062,1304475.5069505265,7.0
440.3393599999982,387884.3323702426,969613.7811735373,1297803.3902146704,7.0
440.06465374140896,387480.79639931396,968605.0995429675,1295696.8663838687,7.0
440.21166744963915,387889.92213040765,969627.6874553806,1298325.7403839703,7.0
439.68699061594367,387035.0503224768,967490.875004084,1293654.9674577687,7.0
437.6829632754842,383958.70628247096,959801.2689480077,1277276.2573043546,7.0
438.0764990581828,384622.5343628818,961460.5572007078,1280966.563659775,7.0
437.4465687031458,383752.5719565198,959285.994291898,1276596.4598916457,7.0
437.25506583565107,383527.3563244743,958723.028177833,1275569.5171849402,7.0
436.5851814843635,382769.5823986547,956828.8237801001,1272210.3426679883,7.0
435.62847904225436,381324.52077758353,953216.7727231666,1264600.265109168,7.0
434.0837655828802,379044.0074779285,947516.4112212714,1252702.3432511708,7.0
432.9549628621778,377456.1080533679,943547.293531464,1244642.9830380306,7.0
427.8634202034804,370370.1266968724,925835.1275203642,1208878.0602003767,7.0
429.4469071176493,372455.62781078514,931048.0817838511,1219054.1234594933,7.0
429.63475034950034,372622.6506644468,931465.5913511578,1219620.8276865191,7.0
429.11941391698696,371741.6978561534,929263.585258802,1214688.1391991314,7.0
425.63892129931895,366262.98576918367,915569.0801895919,1185154.9523970566,7.0
426.3918728951101,367470.2071259463,918586.6241632017,1191717.9616140625,7.0
425.66807647475525,366267.2997195197,915579.8623743949,1185069.1354300824,7.0
425.47662189075504,366002.48419303464,914917.9234672469,1183733.666868284,7.0
424.09597974924407,363918.0182392501,909707.5874504099,1172714.8187520292,7.0
423.57426463246077,363047.65763550333,907532.065613332,1167905.957808349,7.0
421.57464365025646,359864.3074288005,899575.0201212746,1150653.6817841595,7.0
421.65019659214465,359969.11339541635,899836.996180868,1151188.2186711684,7.0
419.08244846314085,355876.2552320187,889606.559365297,1129014.128833205,7.0
416.5190771258581,351812.32327240566,879448.4234927263,1107022.4641923858,7.0
415.969969422199,350918.1288353356,877213.318216143,1102140.2119427326,7.0
413.48790297885387,346996.8796230883,867411.8255986336,1080959.4775530803,7.0
398.506,323215.0,807967.04,952217.0,7.0
403.5770484312077,331260.1116769351,828076.4687885031,995779.5955695485,7.0
405.0192071089794,333598.10579244996,833920.471427728,1008581.2824120012,7.0
405.83224982615036,334863.4695309672,837083.3596417928,1015376.1919696257,7.0
403.8031290292642,331546.5034567885,828792.3544347193,997238.0602213452,7.0
403.3494349929505,330924.0318312717,827236.4152230375,994129.8066335447,7.0
403.82590657225035,331712.17594059894,829206.4432638648,998508.8377309628,7.0
402.5130791201399,329697.1684604354,824169.7533997268,987811.615880786,7.0
397.5420224518468,322185.90007150685,805394.6523364339,948298.9233083288,7.0
399.4767312588415,325053.8842802095,812563.4527915927,963239.6989263425,7.0
398.8318223468009,323882.4375162243,809635.3566969435,956552.6832706099,7.0
399.25691605078225,324543.5823927384,811287.9459117026,960092.1848331215,7.0
399.43160681274406,324795.10449077596,811916.6566026678,961437.5556796757,7.0
398.410542079586,323041.18722502724,807532.6224661907,951618.2350736198,7.0
398.1668439684481,322633.69131649117,806514.0576283496,949366.4746854603,7.0
397.16896215687206,320935.51183990407,802269.3427183342,939914.849221231,7.0
393.6122916191175,314622.2670737228,786489.0082407155,904166.7476508887,7.0
393.82932722496093,315301.2998956116,788186.2396552507,908686.301690912,7.0
393.5802539581342,314972.68767505535,787364.8341265941,907086.5557937123,7.0
392.97541615289447,314130.93843958987,785260.7903107809,902852.9432882643,7.0
389.5212859869082,308977.28867332527,772378.7593163425,875910.9071128373,7.0
390.15507092135886,309810.0274148633,774460.2940295611,879967.7862009117,7.0
389.6580097635979,309092.5513273129,772666.891299115,876285.9914872274,7.0
389.28993180651645,308474.2348259782,771121.3666621627,872870.3293090599,7.0
387.04457501674256,304692.2607811243,761668.0684140852,851969.9594220472,7.0
386.24187472973324,303618.8395772921,758984.9222433486,846677.5285417796,7.0
382.8689636190524,298675.88206041313,746629.5152014535,821072.2819986512,7.0
382.6682252820892,298338.6812338113,745786.6588735102,819205.448845595,7.0
379.8695802706749,293907.95590574236,734711.7049700681,795354.1317989869,7.0
376.88280492839027,289638.76720668504,724040.4234819458,773537.0725195177,7.0
375.8767403692259,288131.30129225936,720272.3718203886,765634.8830279853,7.0
370.24595532835207,279875.36520023167,699635.8511535028,722861.9097137263,7.0
343.634,240884.0,602173.11,520926.0,7.0
353.59008865329054,255222.55421007832,638013.7898500798,594501.6778131534,7.0
356.73970858586677,259624.3564836177,649016.575640873,616710.4362094245,7.0
358.5301922860389,262154.1401146847,655340.0394237721,629556.0328383304,7.0
356.9950422649086,259236.58331229322,648047.4736026934,612614.7610561013,7.0
356.8755483558757,258931.71218899477,647285.4490660412,610673.0393333985,7.0
358.85427169368234,261536.15630100074,653795.5809252888,623348.0049897607,7.0
357.640747214028,259442.779661596,648563.0540244831,611636.0527099926,7.0
354.11348761134127,252376.206494875,630899.9022732734,569798.8534981883,7.0
355.732515194045,255349.63246245173,638332.1321602265,586859.8655043275,7.0
356.2950454699225,256019.78300762197,640007.2740067766,589915.1333129468,7.0
357.0246159938119,257163.66341221193,642866.4979696261,596043.8637763765,7.0
358.97847650194205,259489.73595732026,648680.8691229663,606604.5691845265,7.0
358.2612682159803,258206.35246566724,645472.9784492691,599336.7332195955,7.0
358.1095818205062,257789.31319318316,644430.5927809777,596642.1728529249,7.0
357.9972860450165,257449.36116019782,643580.8891242736,594407.5173552121,7.0
358.8941857632157,257153.60273074565,642841.9779881438,588517.7681676709,7.0
357.9178041097256,255920.91528032077,639760.7121713673,582641.4783810531,7.0
357.60193926973,255338.41908849787,638304.7347213596,579275.6456258688,7.0
357.1457172624685,254595.38301326847,636447.4611384994,575215.7431287399,7.0
354.56531715196184,249148.21723667852,622832.1232772766,542401.5253959292,7.0
355.4659737286897,250915.17016375076,627248.6919646593,552777.0794578448,7.0
355.0095238919603,250058.10279273897,625106.4125574589,547804.1841577278,7.0
355.1220631119389,250107.37319125017,625229.5959659489,547731.6376933694,7.0
355.68248568571835,250509.4714647835,626234.7805449043,548591.7982880468,7.0
354.5126297094284,248334.34838802295,620797.9528060486,536077.4183701831,7.0
352.87065090098486,244977.0012002465,612406.1551032544,516068.6424707023,7.0
352.7506101504066,244803.2128724027,611971.7532008493,515178.1325498639,7.0
351.21323698239075,241538.72093396093,603812.0698336499,495469.0076028855,7.0
348.88789969952103,236730.99055133868,591795.0021762345,466706.23820399685,7.0
349.13726714821837,237343.6331469551,593326.3049867734,470559.72683056194,7.0
346.37951517607286,231562.2530912129,578875.5830210745,435815.1396153237,7.0
333.358,204489.0,511205.19,273542.0,7.0
338.6751702391079,215539.04004510338,538825.0913397418,339750.23074157734,7.0
340.0580010945058,218235.05531741036,545563.8882993708,355566.3249716345,7.0
341.08627976881144,220415.87030816427,551014.8931285724,368705.1285194643,7.0
340.1282243808124,218701.07081026817,546728.6592084144,358900.9903485466,7.0
340.3577560979199,218744.5496671558,546837.4020694864,358347.0598950989,7.0
341.46674988770394,220933.29066826677,552308.2431394012,371230.48654890736,7.0
341.08298603824636,219956.17345330387,549865.9371867707,365027.5897423378,7.0
340.64990949044096,217723.53084303287,544285.5836502507,349109.7054159019,7.0
340.9025899808367,218837.7898203658,547070.6180115491,356889.788170247,7.0
340.8155250252079,219092.7036931825,547707.7175250986,359192.027267218,7.0
341.14525801371417,219755.570700305,549364.576878833,363129.9014688925,7.0
342.5708296630609,222442.37860160813,556080.3777269464,378672.8692135271,7.0
341.8421759896331,221457.4681536919,553618.4843167057,373718.78514852055,7.0
341.8257613194168,221458.86502502492,553621.9706384104,373789.9422704307,7.0
341.54548243450347,221179.30915629596,552923.1674287926,372633.67418648716,7.0
340.52074773823335,221054.08698044685,552609.8691228859,375412.601581856,7.0
341.02675797588574,221030.2760392871,552550.5161524264,373337.70712500275,7.0
341.2644986743688,221001.93768436354,552479.7657460638,372177.56649279216,7.0
341.40466629409394,220930.79815706206,552302.0049405462,371095.3620643512,7.0
341.6066934147492,220302.98707595558,550732.9318308427,365378.4171733078,7.0
341.79894297547844,220858.10954434448,552120.4562384414,368968.84944275935,7.0
342.0212378373429,220847.05523841377,552092.8981245791,368031.42408816825,7.0
342.20856057671625,221111.46043067568,552753.8085879812,369349.92718682135,7.0
343.32661439051526,222495.2617395069,556212.8172909567,375775.37448068726,7.0
342.9556033720629,221634.72911493256,554061.8988533492,370486.80217726843,7.0
343.083552578056,220882.12872548986,552180.905671221,364067.19716705516,7.0
343.0180045020445,220603.8178561397,551485.2802209132,362139.3307184588,7.0
343.18584906041616,220022.48917319838,550032.3744514625,356896.6133956743,7.0
343.6082514648952,219184.51524316697,547938.0949886194,348648.904189742,7.0
343.53865922174106,218868.7506665356,547148.8584441625,346432.6766640914,7.0
344.0158097419374,217767.8802382471,544397.518891189,335893.4114988081,7.0
346.088,213549.0,533853.6,294585.0,7.0
345.0857902678843,215321.17533919084,538282.6209969101,312426.1818822423,7.0
344.47103022915275,215482.14396699078,538684.7476543635,316069.99783961556,7.0
344.33745315186053,215983.08169696364,539936.7407927432,320522.9112353877,7.0
344.2099375812592,216098.84921625335,540226.0593262234,321851.86636323534,7.0
343.9520829006626,215843.5556026535,539587.8973504734,320864.53191754845,7.0
343.5949691201621,216298.8276137407,540725.6813325841,325835.0244804922,7.0
343.36767934105444,215956.04332739598,539868.8612673727,324009.94012018765,7.0
341.11254886640035,214528.22381890746,536299.4825866314,321471.26657981833,7.0
341.93808214876714,215287.60515556223,538197.7305834494,324240.60744671646,7.0
342.15509486454914,215798.11543692325,539473.7662093505,327371.8474901925,7.0
342.20377244771953,215967.07085829967,539896.0660138846,328509.8986941614,7.0
341.7729202525841,216439.46428694302,541076.6249603024,333865.6346533669,7.0
342.0073410850001,216720.49832991874,541779.1178119726,335119.3381427509,7.0
341.6664858276779,216679.3313098543,541676.1210981888,336079.06480685767,7.0
341.9752072500897,217167.7426165153,542896.9529099592,338680.3264319565,7.0
343.46534002521736,220750.45345667886,551852.0420666544,360741.15546242904,7.0
342.2796401296166,218881.63786463303,547180.7592823041,350769.28271606076,7.0
341.6376330382111,218498.96237687505,546224.1058032083,350222.929567479,7.0
340.87867117272555,217710.99345102362,544254.4234315037,346990.7016607945,7.0
337.858245629233,215732.78756640985,539309.1706036631,343064.62341892155,7.0
338.7994163143194,216518.22118772994,541272.5737432647,345595.2563823277,7.0
338.3318999348103,216166.05551336354,540392.2306987261,344625.31532508874,7.0
338.4051186010513,216367.2271142075,540895.061846219,345909.6795144441,7.0
337.6074382061088,216821.06273403647,542029.1439366824,352436.1385337842,7.0
337.01490687645304,215993.28539371223,539960.0154805635,348243.1953473677,7.0
335.2671168997856,214677.10888309046,536669.8252697235,344655.14292052994,7.0
335.3960188651094,214678.69372487877,536673.8292111744,344162.9991053734,7.0
333.49367850778003,213337.2483253645,533320.4582609223,340862.36919752724,7.0
331.6074102860883,211997.09270614065,529970.2851004677,337646.95305553207,7.0
331.0008874281292,211523.3757460913,528786.0915120302,336262.5949608398,7.0
327.4696254756513,209017.16293959913,522520.9766396259,330198.81011019496,7.0
311.186,197331.0,493307.57,301236.0,7.0
318.1925222377719,202444.54480603873,506090.5269614692,314328.8202359445,7.0
320.10568332162524,203883.9178814452,509688.6969742322,318187.697609079,7.0
321.4933783345714,204969.6112132002,512402.7101009727,321336.5722925513,7.0
320.95595649049824,204951.76923940962,512357.96986301587,323157.41625233367,7.0
321.53429497518897,205290.73599294928,513205.37202693836,323537.9825603412,7.0
323.5744715505917,206878.57965022392,517174.66942313407,328064.07510038005,7.0
323.3798438679284,206837.9357279004,517073.0408631565,328408.6408528985,7.0
324.768870233882,207931.6826312697,519807.27470667544,331162.9530164016,7.0
324.6163591734726,208041.27608236982,520081.11338878976,332756.3540090895,7.0
324.90825993005916,208766.0407959936,521892.6791118928,337306.35591841297,7.0
325.39767514361404,209213.2808700634,523010.6630631888,338910.4962640897,7.0
327.2046132387834,210960.44485770425,527378.0986139701,345527.65016719047,7.0
326.9235673642157,211187.92694538966,527946.5820283999,348385.9147720472,7.0
327.0882192575124,211321.81708255984,528281.2885996816,348744.4752907058,7.0
327.3675155658685,212177.10200949162,530419.0754304731,354348.8074681431,7.0
328.3774961632567,215226.50839273492,538041.0785750984,374291.5557835213,7.0
328.3572073329223,214294.82844009483,535712.4453908949,367005.97499480745,7.0
328.89771507893846,214613.97618504107,536510.2989013906,367354.63567765546,7.0
329.19611930429477,214632.63480028632,536557.0524054668,366226.2133699453,7.0
330.3631791815131,215441.19820008523,538578.4175072621,367660.89153972286,7.0
330.4294342824299,215628.40144801055,539046.3038414017,368996.23332634824,7.0
330.80208398479687,215748.49288529565,539346.5883103025,368428.55702576035,7.0
331.4909386391147,216499.1578581481,541223.0141201832,371616.84096084937,7.0
334.1239346501735,219211.50351121172,548003.0444131584,382669.7449765023,7.0
333.74002021433785,218669.07422684802,546647.2246674539,379725.2483621687,7.0
334.87279376396253,219356.6219158833,548366.1248630129,380300.44365547004,7.0
334.6996440983397,219259.7367160896,548123.9148072513,380221.61417987396,7.0
335.03397688334826,219647.15502162528,549092.3462350953,381893.345979182,7.0
336.3383902768662,220425.34830518058,551037.862513192,382491.1443014289,7.0
336.5670319900731,220783.52864269709,551933.1770781123,384354.54348639917,7.0
337.7441766246528,221535.04967347812,553811.9779515323,385295.9024422683,7.0
343.905,225117.0,562767.08,387355.0,7.0
341.64132858139044,224122.50293130457,560280.5373789229,389204.50152866036,7.0
341.54249991452474,224667.26676132053,561642.052933795,394005.16094629845,7.0
341.24976172652356,224703.36904719897,561732.1530723065,395593.1318779509,7.0
342.3227739021658,226466.0570398158,566138.1226672167,405229.65497274435,7.0
342.0868485119633,226584.40731069882,566433.8561006829,407116.34307728725,7.0
341.50411619580495,226341.663703424,565826.9062446384,407715.4695600093,7.0
341.9032585392366,227237.09409274333,568065.0778198744,413144.8896629692,7.0
342.69249654292673,230856.66717355285,577112.0548569435,438599.86811879976,7.0
342.72717346037507,230054.17824194382,575106.3149949451,432159.92178757594,7.0
343.511768497203,230738.1607684869,576816.078980994,434465.705757232,7.0
343.45906099505464,230851.04130121224,577098.1777962846,435625.2355997367,7.0
343.57049804739756,232053.49155558215,580103.5492354961,444866.99596852495,7.0
344.2325069012039,232451.44417507126,581098.3981352928,445329.6283524572,7.0
344.6970589292155,232965.39966775157,582383.1109265416,447545.6812052493,7.0
345.52590020294787,233897.99700911198,584714.2772480918,451629.287963555,7.0
349.5112254282711,238468.14427741204,596137.987096263,472045.00668689254,7.0
348.1289458739644,237365.6951049695,593382.1552145479,468760.822855489,7.0
348.0857708472088,237722.74920935428,594274.5723740956,471729.48182690283,7.0
347.95728999403906,238079.99021025037,595167.4305256159,475042.05606491497,7.0
349.08331812184997,241433.666159864,603549.9440955897,497015.4120822836,7.0
349.2440276921341,241532.3623255355,603796.6566590652,497200.21844175085,7.0
349.1012723431858,241822.9661972988,604522.9561556111,500045.27859038865,7.0
349.52107382582403,242676.55482921266,606656.5303816886,505136.33216473425,7.0
351.9050220692549,247897.76389226076,619707.0593027472,537037.2923085608,7.0
351.39589874374815,247343.61935767942,618321.9101744596,534598.507795077,7.0
351.9973779437967,250334.42460969294,625797.3329590623,555736.2246268396,7.0
351.9287235197432,250025.84009095252,625026.0363641409,553565.8563512254,7.0
352.6072404776938,252043.83662429542,630070.0133601329,566771.7833948503,7.0
352.9149591156578,253711.00105417805,634237.0316503624,578672.9505277609,7.0
353.38545537287223,255233.6382473554,638042.8598950579,588781.0420839036,7.0
354.1664462898796,258733.995405316,646791.9049288831,613241.3862086607,7.0
357.741,275603.0,688955.47,731843.0,7.0
356.69895914842067,268977.83240587945,672396.1555978829,683849.2589965153,7.0
357.3176416391626,269017.5016257759,672495.4586169673,681722.4166124891,7.0
357.11850962718603,267420.74645879644,668504.4543375627,669957.7234434962,7.0
358.2853765877855,268963.5502976238,672360.8633049562,677536.2409015744,7.0
358.66128986928277,269443.5217633549,673560.6003651987,679812.3002024387,7.0
358.9085886033478,268718.3870984053,671748.2493297512,673145.0481076234,7.0
359.71912560782204,269898.92868504726,674699.1147907191,679237.8975854629,7.0
362.74031920049026,273341.0559862727,683303.1667087121,694376.7583137485,7.0
362.16488738064027,272518.8900243256,681248.0970738577,690222.4570390763,7.0
363.4273898296355,273799.73827520857,684449.7963100066,695412.424098735,7.0
363.02286625926774,273167.3903674623,682869.1945106628,692021.4450043349,7.0
364.1866064621998,273594.6448305055,683937.3788891545,690839.472095101,7.0
365.07666093974615,274832.3408579755,687031.1262524608,697137.9579566678,7.0
365.06822795882675,274915.9620009252,687240.1259629278,697813.8179897515,7.0
366.60564015629967,276546.9397889903,691317.0146876824,704684.0930061236,7.0
372.04410823872917,282109.497900522,705221.5688507044,727409.1843705621,7.0
370.85186611933204,281045.9244267812,702562.9364244029,723568.2841048826,7.0
372.01124174188254,282309.4393800683,705721.2798967744,728929.681617298,7.0
372.1650995883058,282650.30751890416,706573.2792792389,730944.3751821048,7.0
374.2011713890644,285299.70989578177,713195.727873165,743695.4267419092,7.0
374.54235563431786,285367.7207181817,713365.816893175,742927.6710380197,7.0
375.22368254294463,286275.6328195042,715635.2335911227,747333.2176737918,7.0
376.9554466195041,288029.8207464317,720020.1189191004,754332.1056613061,7.0
380.0630009020806,290587.75945217756,726414.2937543603,762321.008079213,7.0
380.6267645245613,291801.8136615513,729448.838761446,769578.2102876718,7.0
384.4227312697151,296680.250634296,741642.9896209573,792867.6066034388,7.0
384.94183373979763,297381.6939193669,743396.3250134801,796343.0228329857,7.0
387.70292260128065,300657.75792166626,751585.2892999162,811255.7508981563,7.0
388.9061567738551,302299.0327467513,755687.7785761701,819330.9106182734,7.0
392.11205733560985,306398.27648780466,765934.27359973,838865.5020109671,7.0
393.6557134976758,308370.7221152144,770864.598288406,848234.553259134,7.0
410.082,329528.0,823749.3200000001,949283.0,7.0
404.27791360856344,321860.79564494314,804584.4501795353,912157.2804208249,7.0
405.14286252822933,322666.7487139434,806599.1395009352,915224.122359615,7.0
403.4159360838491,320431.2269739304,801011.2282235712,904504.101886194,7.0
405.2243643580239,322297.3945439433,805676.0575237591,912167.2942277723,7.0
405.9451801942793,323189.38131197594,807905.6984705514,916365.5953414537,7.0
406.32024317996184,323333.8549854074,808266.9545053648,916165.362316154,7.0
407.4258345811222,324641.2297318068,811534.920544081,922121.3671488484,7.0
415.468962434093,333634.95148632507,834016.2249766939,961662.0464989926,7.0
412.7911132948742,330477.83431264677,826124.5316707504,947233.3855308939,7.0
413.1464930601271,330677.1584758465,826622.8178961106,947420.2675672505,7.0
412.6600332126541,330060.3503110629,825081.0342083105,944482.2139518062,7.0
414.05081523040576,331000.75034615013,827431.9371186778,946622.3967237992,7.0
415.2838836004561,332200.3232976054,830430.4869662498,951241.3695176131,7.0
416.4916297815059,333538.3643185659,833775.1371616279,957066.2759383968,7.0
417.02064816981635,333915.0592254199,834716.7973587963,957979.9564517725,7.0
422.8746446381136,338595.171431664,846415.9759495099,972185.8194400901,7.0
422.1530228956916,338513.81372680597,846212.4259604579,974294.7690056525,7.0
422.9578129328553,339472.58881670295,848609.030068473,978696.9901815207,7.0
424.1368017288337,341010.5409188055,852453.33526108,986197.4525533178,7.0
432.77381279656424,350737.8527128576,876768.3069461489,1029131.0968556004,7.0
429.3884048275772,346747.70853242907,866794.3621957637,1010927.0481382984,7.0
430.7474297847203,348412.13988449797,870954.848882423,1018729.1827244428,7.0
430.86583827102004,348283.587282373,870633.5950781738,1017283.4159349645,7.0
429.83281757144186,346089.14990708756,865148.5965121628,1004147.4820420828,7.0
433.1092870183666,350265.6816903894,875588.3435016219,1024210.8199764958,7.0
441.95259845923624,360509.3448231589,901193.9330466527,1070378.997903542,7.0
441.12459511639827,359619.11628922314,898968.6500023949,1066589.0263821445,7.0
444.0514391252172,363041.9000527013,907524.4145136059,1082128.3045568182,7.0
450.2188422391159,370101.3074706872,925170.496510775,1113662.9639687,7.0
454.87603138140594,375399.4788794273,938414.1026896704,1137203.1715687986,7.0
463.2762066322156,385064.81588618853,962574.099813174,1180560.68295003,7.0
504.821,433010.0,1082420.42,1396089.0,7.0
487.9482353649176,413293.82956350734,1033136.9054061172,1306629.3908289103,7.0
484.6975509400534,409364.68696949485,1023315.459914831,1288373.9993211115,7.0
482.3149250137584,406332.2240593339,1015735.4354759026,1273772.5012681622,7.0
483.19787505165647,406142.73388086044,1015262.1179583882,1268783.9209136898,7.0
483.1319006759326,406565.1167291181,1016317.7841390988,1272404.425164266,7.0
479.66612318024056,402279.14469312446,1005604.4203249387,1252174.3655121343,7.0
480.796772667341,403619.11171376257,1008953.8608234752,1258329.1347251958,7.0
480.26876775278924,403219.2727594921,1007954.3199510782,1257347.4434164683,7.0
480.5556087615247,402849.67989157845,1007030.6755477361,1253253.7748496702,7.0
481.19810448488056,402230.1097298334,1005482.3572364775,1245806.686626178,7.0
480.6335816676027,401611.1822951162,1003935.2450615894,1243134.0469406678,7.0
478.3463471234535,397802.3590540344,994414.8409689132,1222038.7148777263,7.0
480.30667339634897,399211.5000120349,997937.4515098119,1225437.3118700641,7.0
481.0750058039082,399979.3882587212,999856.936197187,1228501.4870217345,7.0
481.94326286720354,399924.4303636495,999719.8662248008,1224625.2668418775,7.0
485.83600751959005,398571.57550480176,996339.887277497,1198482.1413530696,7.0
485.0879545743637,399770.300632579,999335.6811130397,1210986.8914734519,7.0
484.6430308234344,399431.67558891885,998489.1832549192,1210083.1397839778,7.0
484.9860054769273,400452.6933089586,1001041.1867243355,1216845.9056465232,7.0
488.3233504313218,404374.45669514535,1010844.1880839481,1234847.279720842,7.0
486.8125720567839,402031.7659241177,1004988.4537237185,1222235.4976007228,7.0
486.87913423040675,402224.7681811957,1005470.8549563793,1223514.190725489,7.0
487.05591321951675,402056.92412768095,1005051.4049052004,1221520.3828163906,7.0
484.07753800955277,396590.15303474624,991386.9643636671,1190009.6627965395,7.0
486.9175123749198,400437.57789680746,1001004.0110909144,1209304.0849558203,7.0
491.862895174271,406762.96096568636,1016815.0507308112,1240079.2371129422,7.0
491.68439611672875,406364.5041840702,1015819.1082614501,1237580.4172349917,7.0
493.0187310940695,406363.2671420119,1015816.4515189861,1232264.8177581707,7.0
495.8957692147124,410776.62125212705,1026847.9621485496,1256025.2143306204,7.0
498.00624799844536,413296.00385461963,1033145.5059951624,1267705.6732310853,7.0
502.64388264813795,419461.43968416244,1048556.6763600184,1298444.7431401876,7.0
524.794,448985.0,1122353.98,1445833.0,7.0
515.55133577315,435907.9811883293,1089666.7578019989,1378295.7775875253,7.0
513.6885365503555,432127.4415062654,1080217.2121400966,1355551.3265155272,7.0
511.55482374763363,428957.01158910507,1072292.4653904517,1338754.1942523231,7.0
511.99548532948336,428039.05973243795,1069998.3261275436,1329699.4135458833,7.0
512.7430519264325,427073.41313256207,1067585.0673291727,1319013.0035236715,7.0
510.39527309981213,423862.47194180836,1059558.9964896417,1302748.6694012708,7.0
511.8803314876409,423364.25752744667,1058314.2657770377,1292874.1030377296,7.0
516.1161654149967,418221.90809975687,1045463.060184461,1234971.4860933463,7.0
514.041210117108,419088.6552099101,1047628.6995502459,1250178.4998138188,7.0
513.360921550046,417694.117451813,1044143.0325023307,1241834.9984931774,7.0
512.6276311182799,416920.19178180525,1042208.4721925518,1238577.6949504283,7.0
510.31696211250704,412072.34461480926,1030091.1968713516,1209132.6405700273,7.0
511.0252034445205,412661.992743175,1031565.1781950934,1211053.864061675,7.0
510.80839643783867,411107.83040124417,1027680.6982934037,1199551.6424732748,7.0
510.3906418758461,409106.7718508156,1022679.2055538701,1185339.7847724815,7.0
507.8555655917499,401137.10346888663,1002759.3416865756,1132189.5031469695,7.0
509.3158386884675,404061.6368317823,1010069.262592415,1149546.223779974,7.0
509.61883574589496,402827.1511824167,1006983.9341027812,1138482.5477505883,7.0
510.16848245434113,403210.3799096665,1007941.9355828335,1139311.5950966014,7.0
512.1379551994805,399450.55289998685,998545.4077650439,1101441.7010630695,7.0
511.1936347330001,398815.8532133213,996958.7577778392,1100159.7192168825,7.0
511.89296976798556,398764.87726069737,996831.5753299565,1096932.4983213197,7.0
511.50449779483694,396989.9774358887,992395.334106341,1084341.995734621,7.0
509.2818636918746,390324.2900005223,975734.6518553263,1040088.0803299488,7.0
511.30939143440895,391341.3778549782,978277.3810482562,1040083.9388614517,7.0
515.2109751561179,386957.529976796,967321.82547855,989498.2333829051,7.0
514.7945089046844,388366.1295889497,970842.2926090455,1002405.3713456269,7.0
