campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Downtown,, , ,2021,8,14, ,27033.56,373.9,3085.55,-0.01,129.27,23.63,7724,1930969,738,3100,774906,296,0,0,0,10824,2705875,27280,14.475999999999999,7,2021-08-14T00:00:00.000
Downtown,, , ,2021,8,15, ,28528.36,326.75,2374.48,-0.01,125.84,23,8151,2037741,779,2386,596326,228,0,0,0,10537,2634067,21734,15.313,1,2021-08-15T00:00:00.000
Downtown,, , ,2021,8,16, ,34284.52,367.61,2522.04,-0.01,147.25,26.92,9796,2448895,936,2534,633384,242,0,0,0,12330,3082279,23468,18.417,2,2021-08-16T00:00:00.000
Downtown,, , ,2021,8,17, ,31222.81,357.08,2685.6,-0.01,138.76,25.36,8921,2230201,852,2699,674460,258,0,0,0,11619,2904662,24482,16.76,3,2021-08-17T00:00:00.000
Downtown,, , ,2021,8,18, ,31391.24,254.24,2836.32,-0.01,141.15,25.8,8969,2242232,857,2850,712313,272,0,0,0,11819,2954545,25704,16.907,4,2021-08-18T00:00:00.000
Downtown,, , ,2021,8,19, ,32347.95,395.09,2321.76,-0.01,138.24,25.27,9242,2310568,883,2333,583087,223,0,0,0,11575,2893656,21679,17.351,5,2021-08-19T00:00:00.000
Downtown,, , ,2021,8,20, ,32098.73,380.31,2533.93,-0.01,139.93,25.58,9171,2292767,876,2546,636372,243,0,0,0,11717,2929139,23353,17.226,6,2021-08-20T00:00:00.000
Downtown,, , ,2021,8,21, ,28468.95,406.97,2469.95,-0.01,126.78,23.17,8134,2033497,777,2482,620303,237,0,0,0,10616,2653800,22493,15.238,7,2021-08-21T00:00:00.000
Downtown,, , ,2021,8,22, ,28593.2,407.95,1802.18,-0.01,119.19,21.79,8169,2042373,781,1811,452601,173,0,0,0,9980,2494973,17162,15.304,1,2021-08-22T00:00:00.000
Downtown,, , ,2021,8,23, ,34597.72,405.13,1734.24,-0.01,138.86,25.38,9885,2471267,944,1743,435537,166,0,0,0,11628,2906804,17195,18.567,2,2021-08-23T00:00:00.000
Downtown,, , ,2021,8,24, ,34896.53,385.2,1768.37,-0.01,140.29,25.64,9970,2492611,953,1777,444109,170,0,0,0,11747,2936719,17497,18.739,3,2021-08-24T00:00:00.000
Downtown,, , ,2021,8,25, ,36023.11,384.38,1833.57,-0.01,144.92,26.49,10292,2573080,983,1842,460482,176,0,0,0,12135,3033563,18127,19.351,4,2021-08-25T00:00:00.000
Downtown,, , ,2021,8,26, ,37086.07,382.85,1839.52,-0.01,148.62,27.17,10596,2649006,1012,1848,461977,177,0,0,0,12444,3110983,18276,19.93,5,2021-08-26T00:00:00.000
Downtown,, , ,2021,8,27, ,36234.83,385.06,1877.78,-0.01,146.17,26.72,10353,2588203,989,1887,471585,180,0,0,0,12240,3059788,18501,19.466,6,2021-08-27T00:00:00.000
Downtown,, , ,2021,8,28, ,31152.4,378.15,1847.17,-0.01,128.46,23.48,8901,2225172,850,1856,463899,177,0,0,0,10757,2689071,17768,16.711,7,2021-08-28T00:00:00.000
Downtown,, , ,2021,8,29, ,31568.14,375.45,1821.54,-0.01,129.57,23.69,9019,2254868,862,1830,457461,175,0,0,0,10850,2712329,17603,16.936,1,2021-08-29T00:00:00.000
Downtown,, , ,2021,8,30, ,36024,296.95,1860.14,-0.01,145.24,26.55,10293,2573144,983,1869,467156,179,0,0,0,12162,3040300,18339,19.4,2,2021-08-30T00:00:00.000
Downtown,, , ,2021,8,31, ,33767.46,221.67,2007.04,-0.01,139.3,25.46,9648,2411963,922,2017,504047,193,0,0,0,11665,2916010,19298,18.214,3,2021-08-31T00:00:00.000
Downtown,, , ,2021,9,1, ,32268.38,356.86,2008.27,-0.01,134.2,24.53,9220,2304885,881,2018,504357,193,0,0,0,11237,2809242,19164,17.328,4,2021-09-01T00:00:00.000
Downtown,, , ,2021,9,2, ,31952.64,345.32,1701.93,-0.01,129.45,23.66,9129,2282332,872,1710,427422,163,0,0,0,10839,2709755,16683,17.164,5,2021-09-02T00:00:00.000
Downtown,, , ,2021,9,3, ,32361.83,387.22,1691.64,-0.01,130.72,23.9,9246,2311560,883,1700,424838,162,0,0,0,10946,2736398,16640,17.362,6,2021-09-03T00:00:00.000
Downtown,, , ,2021,9,4, ,29237.77,373.4,1674.68,-0.01,119.86,21.91,8354,2088413,798,1683,420580,161,0,0,0,10036,2508993,16204,15.673,7,2021-09-04T00:00:00.000
Downtown,, , ,2021,9,5, ,29236.44,388.23,1628.09,-0.01,119.3,21.81,8353,2088318,798,1636,408879,156,0,0,0,9989,2497197,15831,15.664,1,2021-09-05T00:00:00.000
Downtown,, , ,2021,9,6, ,31913.55,389.85,1731.84,-0.01,129.68,23.7,9118,2279540,871,1740,434934,166,0,0,0,10858,2714474,16918,17.117,2,2021-09-06T00:00:00.000
Downtown,, , ,2021,9,7, ,35955.84,388.84,1870.27,-0.01,145.13,26.53,10273,2568275,981,1879,469699,180,0,0,0,12152,3037974,18414,19.313,3,2021-09-07T00:00:00.000
Downtown,, , ,2021,9,8, ,35820.21,380.3,1935.54,-0.01,145.45,26.59,10234,2558588,978,1945,486092,186,0,0,0,12179,3044680,18923,19.244,4,2021-09-08T00:00:00.000
Downtown,, , ,2021,9,9, ,36118.25,373.26,1772.68,-0.01,144.51,26.42,10319,2579876,986,1781,445192,170,0,0,0,12101,3025067,17649,19.41,5,2021-09-09T00:00:00.000
Downtown,, , ,2021,9,10, ,34515.06,363.25,1756.89,-0.01,138.85,25.38,9861,2465363,942,1765,441225,169,0,0,0,11627,2906588,17369,18.544,6,2021-09-10T00:00:00.000
Downtown,, , ,2021,9,11, ,30225.11,360.93,1774.17,-0.01,124.42,22.74,8636,2158937,825,1783,445565,170,0,0,0,10418,2604502,17095,16.216,7,2021-09-11T00:00:00.000
Downtown,, , ,2021,9,12, ,30170.22,384.48,1624,-0.01,122.43,22.38,8620,2155017,824,1632,407851,156,0,0,0,10252,2562868,15888,16.174,1,2021-09-12T00:00:00.000
Downtown,, , ,2021,9,13, ,35947.42,371.3,1551.54,-0.01,141.28,25.82,10271,2567674,981,1559,389653,149,0,0,0,11830,2957327,15863,19.319,2,2021-09-13T00:00:00.000
Downtown,, , ,2021,9,14, ,35313.01,368.16,1557.61,-0.01,139.18,25.44,10089,2522359,964,1565,391177,150,0,0,0,11655,2913536,15851,18.975,3,2021-09-14T00:00:00.000
Downtown,, , ,2021,9,15, ,34682.53,371.59,1534.53,-0.01,136.76,25,9909,2477324,947,1542,385382,147,0,0,0,11451,2862706,15606,18.633,4,2021-09-15T00:00:00.000
Downtown,, , ,2021,9,16, ,34063.17,236.7,1516.11,-0.01,134.42,24.57,9732,2433085,930,1523,380757,146,0,0,0,11256,2813842,15399,18.367,5,2021-09-16T00:00:00.000
Downtown,, , ,2021,9,17, ,32448.15,279.78,1513.47,-0.01,128.88,23.56,9271,2317726,886,1521,380092,145,0,0,0,10792,2697818,15223,17.468,6,2021-09-17T00:00:00.000
Downtown,, , ,2021,9,18, ,27493.78,226.3,1549.93,-0.01,112.41,20.55,7855,1963842,750,1557,389248,149,0,0,0,9413,2353090,15039,14.806000000000001,7,2021-09-18T00:00:00.000
Downtown,, , ,2021,9,19, ,27672.53,373.41,1447.48,-0.01,111.79,20.44,7906,1976610,755,1454,363520,139,0,0,0,9361,2340130,14236,14.825,1,2021-09-19T00:00:00.000
Downtown,, , ,2021,9,20, ,32216.78,397.6,1280.61,-0.01,125.3,22.9,9205,2301200,879,1287,321611,123,0,0,0,10492,2622811,13338,17.277,2,2021-09-20T00:00:00.000
Downtown,, , ,2021,9,21, ,32490.92,389.41,1285.01,-0.01,126.28,23.08,9283,2320781,887,1291,322717,123,0,0,0,10574,2643499,13399,17.43,3,2021-09-21T00:00:00.000
Downtown,, , ,2021,9,22, ,32712.8,382.54,1336.78,-0.01,127.66,23.34,9347,2336629,893,1343,335720,128,0,0,0,10690,2672349,13835,17.555,4,2021-09-22T00:00:00.000
Downtown,, , ,2021,9,23, ,32845.37,375.44,1406.19,-0.01,128.95,23.57,9384,2346099,897,1413,353151,135,0,0,0,10797,2699250,14403,17.631,5,2021-09-23T00:00:00.000
Downtown,, , ,2021,9,24, ,29666.05,204.19,1298.82,-0.01,116.81,21.35,8476,2119005,810,1305,326185,125,0,0,0,9781,2445189,13238,15.997,6,2021-09-24T00:00:00.000
Downtown,, , ,2021,9,25, ,25876.24,358.24,1182.27,-0.01,102.48,18.73,7393,1848304,706,1188,296915,113,0,0,0,8581,2145219,11942,13.857,7,2021-09-25T00:00:00.000
Downtown,, , ,2021,9,26, ,23586.68,54.73,995.05,-0.01,92.42,16.89,6739,1684764,644,1000,249898,96,0,0,0,7739,1934662,10225,12.778,1,2021-09-26T00:00:00.000
Downtown,, , ,2021,9,27, ,29251.86,225.32,1003.22,-0.01,111.85,20.45,8358,2089419,798,1008,251949,96,0,0,0,9366,2341369,10834,15.761,2,2021-09-27T00:00:00.000
Downtown,, , ,2021,9,28, ,30667.05,346.22,1099.08,-0.01,117.83,21.54,8762,2190504,837,1104,276022,106,0,0,0,9866,2466527,11737,16.464,3,2021-09-28T00:00:00.000
Downtown,, , ,2021,9,29, ,29646.37,273.76,1029.18,-0.01,113.51,20.75,8470,2117598,809,1034,258468,99,0,0,0,9505,2376066,11079,15.95,4,2021-09-29T00:00:00.000
Downtown,, , ,2021,9,30, ,29580.08,366.9,965.62,-0.01,112.52,20.57,8451,2112864,807,970,242506,93,0,0,0,9422,2355370,10565,15.862,5,2021-09-30T00:00:00.000
Downtown,, , ,2021,10,1, ,28238.38,382.12,911.76,-0.01,107.29,19.61,8068,2017028,771,916,228980,88,0,0,0,8984,2246008,10005,15.126,6,2021-10-01T00:00:00.000
Downtown,, , ,2021,10,2, ,24768.67,371.46,886.61,-0.01,95.15,17.39,7077,1769192,676,891,222664,85,0,0,0,7968,1991856,9471,13.247,7,2021-10-02T00:00:00.000
Downtown,, , ,2021,10,3, ,25152.59,328.44,932.54,-0.01,97.01,17.73,7186,1796614,687,937,234199,90,0,0,0,8123,2030813,9875,13.48,1,2021-10-03T00:00:00.000
Downtown,, , ,2021,10,4, ,30833.8,265.94,1059.73,-0.01,117.93,21.56,8810,2202415,842,1065,266141,102,0,0,0,9874,2468556,11438,16.599,2,2021-10-04T00:00:00.000
Downtown,, , ,2021,10,5, ,29888.29,246.09,1106.8,-0.01,115.26,21.07,8540,2134879,816,1112,277963,106,0,0,0,9652,2412841,11724,16.095,3,2021-10-05T00:00:00.000
Downtown,, , ,2021,10,6, ,29057.81,373.5,959.92,-0.01,110.67,20.23,8302,2075559,793,965,241073,92,0,0,0,9267,2316632,10469,15.575,4,2021-10-06T00:00:00.000
Downtown,, , ,2021,10,7, ,29164,295.98,937.34,-0.01,110.76,20.25,8333,2083144,796,942,235405,90,0,0,0,9274,2318548,10298,15.674,5,2021-10-07T00:00:00.000
Downtown,, , ,2021,10,8, ,28407.02,303.09,963.31,-0.01,108.49,19.83,8116,2029074,775,968,241926,92,0,0,0,9084,2270999,10434,15.259,6,2021-10-08T00:00:00.000
Downtown,, , ,2021,10,9, ,23771.29,306.79,2502.8,-0.01,111.14,20.32,6792,1697950,649,2515,628554,240,0,0,0,9307,2326504,22304,12.744,7,2021-10-09T00:00:00.000
Downtown,, , ,2021,10,10, ,22878.27,387.44,1940.8,-0.01,101.35,18.53,6537,1634163,625,1950,487411,186,0,0,0,8487,2121575,17723,12.212,1,2021-10-10T00:00:00.000
Downtown,, , ,2021,10,11, ,25939.12,386.96,691.06,-0.01,96.8,17.7,7411,1852795,708,694,173552,66,0,0,0,8106,2026348,8019,13.876,2,2021-10-11T00:00:00.000
Downtown,, , ,2021,10,12, ,24195.67,384.1,473.51,-0.01,88.24,16.13,6913,1728263,660,476,118918,45,0,0,0,7389,1847181,6111,12.929,3,2021-10-12T00:00:00.000
Downtown,, , ,2021,10,13, ,25781.62,384.42,470.66,-0.01,93.62,17.11,7366,1841545,704,473,118201,45,0,0,0,7839,1959746,6240,13.79,4,2021-10-13T00:00:00.000
Downtown,, , ,2021,10,14, ,26215.79,379.12,487.03,-0.01,95.3,17.42,7490,1872557,716,489,122312,47,0,0,0,7980,1994869,6413,14.029,5,2021-10-14T00:00:00.000
Downtown,, , ,2021,10,15, ,26118.79,383.42,544.25,-0.01,95.65,17.49,7463,1865629,713,547,136684,52,0,0,0,8009,2002312,6861,13.975,6,2021-10-15T00:00:00.000
Downtown,, , ,2021,10,16, ,23290.81,374.92,641.42,-0.01,87.17,15.93,6655,1663630,636,645,161087,62,0,0,0,7299,1824717,7367,12.443,7,2021-10-16T00:00:00.000
Downtown,, , ,2021,10,17, ,23621.98,312.25,731.23,-0.01,89.38,16.34,6749,1687285,645,735,183641,70,0,0,0,7484,1870926,8118,12.659,1,2021-10-17T00:00:00.000
Downtown,, , ,2021,10,18, ,27865.34,331.91,767.69,-0.01,104.29,19.06,7962,1990382,761,771,192797,74,0,0,0,8733,2183180,8817,14.951,2,2021-10-18T00:00:00.000
Downtown,, , ,2021,10,19, ,27426.01,350.5,648.96,-0.01,101.37,18.53,7836,1959002,749,652,162981,62,0,0,0,8488,2121982,7825,14.7,3,2021-10-19T00:00:00.000
Downtown,, , ,2021,10,20, ,27479.5,328.08,659.97,-0.01,101.68,18.59,7851,1962822,750,663,165745,63,0,0,0,8514,2128567,7918,14.741,4,2021-10-20T00:00:00.000
Downtown,, , ,2021,10,21, ,28005.34,349.99,685.77,-0.01,103.79,18.97,8002,2000382,764,689,172225,66,0,0,0,8691,2172608,8175,15.017,5,2021-10-21T00:00:00.000
Downtown,, , ,2021,10,22, ,26426.63,320.16,708.54,-0.01,98.67,18.04,7550,1887617,721,712,177942,68,0,0,0,8262,2065559,8205,14.176,6,2021-10-22T00:00:00.000
Downtown,, , ,2021,10,23, ,22482.4,276.54,586.01,-0.01,83.75,15.31,6424,1605886,614,589,147171,56,0,0,0,7012,1753058,6846,12.057,7,2021-10-23T00:00:00.000
Downtown,, , ,2021,10,24, ,22684.99,306.1,611.31,-0.01,84.74,15.49,6481,1620357,619,614,153525,59,0,0,0,7096,1773882,7068,12.151,1,2021-10-24T00:00:00.000
Downtown,, , ,2021,10,25, ,28403.12,336.01,745.38,-0.01,105.86,19.35,8115,2028795,775,749,187194,72,0,0,0,8864,2215989,8690,15.241,2,2021-10-25T00:00:00.000
Downtown,, , ,2021,10,26, ,26906.14,371.77,620.75,-0.01,99.26,18.14,7687,1921868,734,624,155896,60,0,0,0,8311,2077764,7549,14.408,3,2021-10-26T00:00:00.000
Downtown,, , ,2021,10,27, ,26279.79,355.24,538.34,-0.01,96.13,17.57,7509,1877129,717,541,135198,52,0,0,0,8049,2012326,6830,14.079,4,2021-10-27T00:00:00.000
Downtown,, , ,2021,10,28, ,27261.07,344.72,587.68,-0.01,100.07,18.29,7789,1947220,744,591,147589,56,0,0,0,8379,2094809,7318,14.616,5,2021-10-28T00:00:00.000
Downtown,, , ,2021,10,29, ,26915.04,340.12,680.55,-0.01,100,18.28,7690,1922503,735,684,170914,65,0,0,0,8374,2093417,8028,14.43,6,2021-10-29T00:00:00.000
Downtown,, , ,2021,10,30, ,23027.38,336.2,642.87,-0.01,86.29,15.77,6579,1644813,629,646,161451,62,0,0,0,7225,1806264,7354,12.322,7,2021-10-30T00:00:00.000
Downtown,, , ,2021,10,31, ,23047.94,334.6,649.46,-0.01,86.44,15.8,6585,1646282,629,653,163106,62,0,0,0,7238,1809388,7408,12.333,1,2021-10-31T00:00:00.000
Downtown,, , ,2021,11,1, ,27769.77,307.92,688.33,-0.01,103.01,18.83,7934,1983556,758,692,172867,66,0,0,0,8626,2156422,8172,14.912,2,2021-11-01T00:00:00.000
Downtown,, , ,2021,11,2, ,27627.15,288.52,653.05,-0.01,102.1,18.66,7893,1973369,754,656,164007,63,0,0,0,8550,2137376,7877,14.845,3,2021-11-02T00:00:00.000
Downtown,, , ,2021,11,3, ,27428.65,322.02,521.38,-0.01,99.85,18.25,7837,1959190,749,524,130941,50,0,0,0,8361,2090130,6804,14.719,4,2021-11-03T00:00:00.000
Downtown,, , ,2021,11,4, ,27464.13,314.49,495.81,-0.01,99.66,18.22,7847,1961724,750,498,124519,48,0,0,0,8345,2086243,6603,14.741,5,2021-11-04T00:00:00.000
Downtown,, , ,2021,11,5, ,26767.87,306.57,486.63,-0.01,97.18,17.76,7648,1911992,731,489,122213,47,0,0,0,8137,2034205,6463,14.369,6,2021-11-05T00:00:00.000
Downtown,, , ,2021,11,6, ,22730.43,313.49,432.39,-0.01,82.75,15.13,6494,1623603,620,434,108592,42,0,0,0,6929,1732195,5641,12.172,7,2021-11-06T00:00:00.000
Downtown,, , ,2021,11,7, ,22368.87,252.99,399.4,-0.01,81.12,14.83,6391,1597777,611,401,100306,38,0,0,0,6792,1698083,5343,12.009,1,2021-11-07T00:00:00.000
Downtown,, , ,2021,11,8, ,27431.04,308.73,522.12,-0.01,99.86,18.26,7837,1959361,749,525,131126,50,0,0,0,8362,2090487,6810,14.728,2,2021-11-08T00:00:00.000
Downtown,, , ,2021,11,9, ,27068.14,244.61,539.43,-0.01,98.83,18.07,7734,1933439,739,542,135473,52,0,0,0,8276,2068912,6914,14.563,3,2021-11-09T00:00:00.000
Downtown,, , ,2021,11,10, ,26998.7,304.89,580.48,-0.01,99.09,18.11,7714,1928479,737,583,145782,56,0,0,0,8297,2074261,7236,14.493,4,2021-11-10T00:00:00.000
Downtown,, , ,2021,11,11, ,24002.54,309.79,531.09,-0.01,88.27,16.14,6858,1714467,655,534,133379,51,0,0,0,7392,1847846,6553,12.864,5,2021-11-11T00:00:00.000
Downtown,, , ,2021,11,12, ,26240.77,301.4,539.29,-0.01,96.01,17.55,7497,1874341,716,542,135438,52,0,0,0,8039,2009779,6833,14.085,6,2021-11-12T00:00:00.000
Downtown,, , ,2021,11,13, ,22940.72,300.2,506.38,-0.01,84.35,15.42,6554,1638623,626,509,127173,49,0,0,0,7063,1765796,6253,12.294,7,2021-11-13T00:00:00.000
Downtown,, , ,2021,11,14, ,22520.23,298.59,2266.49,-0.01,104.04,19.02,6434,1608588,615,2277,569207,218,0,0,0,8712,2177795,20294,12.066,1,2021-11-14T00:00:00.000
Downtown,, , ,2021,11,15, ,27237.22,295.68,2573.14,-0.01,123.81,22.63,7782,1945516,743,2586,646218,247,0,0,0,10368,2591735,23200,14.631,2,2021-11-15T00:00:00.000
Downtown,, , ,2021,11,16, ,26727.03,213.06,2319.92,-0.01,119.04,21.76,7636,1909074,730,2331,582624,223,0,0,0,9967,2491699,21125,14.397,3,2021-11-16T00:00:00.000
Downtown,, , ,2021,11,17, ,26371.26,259.65,2191.37,-0.01,116.28,21.25,7535,1883662,720,2202,550340,210,0,0,0,9737,2434002,20063,14.177,4,2021-11-17T00:00:00.000
Downtown,, , ,2021,11,18, ,26396.36,280.57,2194.72,-0.01,116.4,21.28,7542,1885455,721,2205,551182,211,0,0,0,9747,2436637,20092,14.181,5,2021-11-18T00:00:00.000
Downtown,, , ,2021,11,19, ,25602.68,266.01,2256.47,-0.01,114.44,20.92,7315,1828764,699,2267,566690,217,0,0,0,9582,2395454,20510,13.758,6,2021-11-19T00:00:00.000
Downtown,, , ,2021,11,20, ,21353.53,255.86,1976.68,-0.01,96.58,17.65,6101,1525253,583,1986,496423,190,0,0,0,8087,2021676,17863,11.456,7,2021-11-20T00:00:00.000
Downtown,, , ,2021,11,21, ,21458.81,242.29,2088.75,-0.01,98.29,17.97,6131,1532773,586,2099,524568,201,0,0,0,8230,2057341,18770,11.52,1,2021-11-21T00:00:00.000
Downtown,, , ,2021,11,22, ,25630.63,235.76,2363.98,-0.01,115.82,21.17,7323,1830760,700,2375,593690,227,0,0,0,9698,2424450,21372,13.79,2,2021-11-22T00:00:00.000
Downtown,, , ,2021,11,23, ,25384.12,104.02,2372.49,-0.01,115.08,21.04,7253,1813152,693,2384,595828,228,0,0,0,9637,2408980,21417,13.728,3,2021-11-23T00:00:00.000
Downtown,, , ,2021,11,24, ,24292.19,198.23,2218.25,-0.01,109.51,20.02,6941,1735157,663,2229,557092,213,0,0,0,9170,2292249,20078,13.082,4,2021-11-24T00:00:00.000
Downtown,, , ,2021,11,25, ,21840.35,284.62,1728.97,-0.01,95.27,17.41,6240,1560025,596,1737,434213,166,0,0,0,7977,1994239,15928,11.705,5,2021-11-25T00:00:00.000
Downtown,, , ,2021,11,26, ,22013.45,279.65,1723.76,-0.01,95.8,17.51,6290,1572390,601,1732,432905,165,0,0,0,8022,2005295,15903,11.801,6,2021-11-26T00:00:00.000
Downtown,, , ,2021,11,27, ,20425.97,273.22,1633.72,-0.01,89.3,16.32,5836,1458999,558,1642,410292,157,0,0,0,7478,1869291,15031,10.943,7,2021-11-27T00:00:00.000
Downtown,, , ,2021,11,28, ,20400.61,271.27,1650.15,-0.01,89.41,16.34,5829,1457187,557,1658,414419,158,0,0,0,7487,1871606,15160,10.93,1,2021-11-28T00:00:00.000
Downtown,, , ,2021,11,29, ,25304.66,274.19,2044.55,-0.01,110.88,20.27,7230,1807477,691,2054,513468,196,0,0,0,9284,2320945,18786,13.591,2,2021-11-29T00:00:00.000
Downtown,, , ,2021,11,30, ,25134.24,245.67,2043.8,-0.01,110.29,20.16,7181,1795304,686,2054,513281,196,0,0,0,9235,2308585,18763,13.514,3,2021-11-30T00:00:00.000
Downtown,, , ,2021,12,1, ,25229.27,240.84,2119.29,-0.01,111.52,20.38,7208,1802091,689,2129,532239,203,0,0,0,9338,2334330,19376,13.568,4,2021-12-01T00:00:00.000
Downtown,, , ,2021,12,2, ,25577.5,244.77,2244.38,-0.01,114.21,20.88,7308,1826965,698,2255,563653,215,0,0,0,9563,2390618,20410,13.756,5,2021-12-02T00:00:00.000
Downtown,, , ,2021,12,3, ,24722.4,257.26,2243.69,-0.01,111.28,20.34,7064,1765887,675,2254,563480,215,0,0,0,9318,2329366,20323,13.284,6,2021-12-03T00:00:00.000
Downtown,, , ,2021,12,4, ,20886,257.16,1891.69,-0.01,93.97,17.18,5967,1491858,570,1901,475080,182,0,0,0,7868,1966937,17139,11.201,7,2021-12-04T00:00:00.000
Downtown,, , ,2021,12,5, ,20724.64,261.17,1563.07,-0.01,89.47,16.35,5921,1480332,566,1571,392550,150,0,0,0,7492,1872882,14494,11.111,1,2021-12-05T00:00:00.000
Downtown,, , ,2021,12,6, ,24319.04,242.23,1631.84,-0.01,102.56,18.75,6948,1737075,664,1640,409821,157,0,0,0,8588,2146896,15389,13.073,2,2021-12-06T00:00:00.000
Downtown,, , ,2021,12,7, ,23922.32,162.97,1668.08,-0.01,101.64,18.58,6835,1708738,653,1676,418922,160,0,0,0,8511,2127660,15641,12.901,3,2021-12-07T00:00:00.000
Downtown,, , ,2021,12,8, ,23788.58,179.2,1683.53,-0.01,101.37,18.53,6797,1699185,649,1692,422802,162,0,0,0,8488,2121987,15752,12.821,4,2021-12-08T00:00:00.000
Downtown,, , ,2021,12,9, ,23994.29,192.4,1543.23,-0.01,100.39,18.35,6856,1713878,655,1551,387566,148,0,0,0,8406,2101445,14649,12.925,5,2021-12-09T00:00:00.000
Downtown,, , ,2021,12,10, ,22969.23,233.91,997,-0.01,90.34,16.51,6563,1640660,627,1002,250387,96,0,0,0,7564,1891047,10181,12.345,6,2021-12-10T00:00:00.000
Downtown,, , ,2021,12,11, ,20061.34,297.07,805.98,-0.01,78.12,14.28,5732,1432954,548,810,202413,77,0,0,0,6542,1635367,8374,10.732,7,2021-12-11T00:00:00.000
Downtown,, , ,2021,12,12, ,19859.95,290.85,1122.92,-0.01,81.24,14.85,5674,1418568,542,1128,282010,108,0,0,0,6803,1700578,10890,10.626,1,2021-12-12T00:00:00.000
Downtown,, , ,2021,12,13, ,23067.66,219.31,1195.02,-0.01,93.05,17.01,6591,1647690,630,1201,300116,115,0,0,0,7792,1947807,11775,12.406,2,2021-12-13T00:00:00.000
Downtown,, , ,2021,12,14, ,22862.49,234.87,1556.86,-0.01,96.69,17.67,6532,1633036,624,1564,390991,149,0,0,0,8097,2024027,14650,12.288,3,2021-12-14T00:00:00.000
Downtown,, , ,2021,12,15, ,23187.37,284.39,710.02,-0.01,87.64,16.02,6625,1656242,633,713,178315,68,0,0,0,7338,1834556,7906,12.435,4,2021-12-15T00:00:00.000
Downtown,, , ,2021,12,16, ,23498.81,281.1,777.19,-0.01,89.51,16.36,6714,1678487,641,781,195183,75,0,0,0,7495,1873670,8473,12.607,5,2021-12-16T00:00:00.000
Downtown,, , ,2021,12,17, ,23432.17,282.67,737.23,-0.01,88.8,16.23,6695,1673727,640,741,185148,71,0,0,0,7436,1858875,8147,12.57,6,2021-12-17T00:00:00.000
Downtown,, , ,2021,12,18, ,20367.26,291.29,837.25,-0.01,79.54,14.54,5819,1454805,556,841,210267,80,0,0,0,6660,1665072,8653,10.901,7,2021-12-18T00:00:00.000
Downtown,, , ,2021,12,19, ,20149.25,282.47,1014.35,-0.01,80.92,14.79,5757,1439233,550,1019,254743,97,0,0,0,6776,1693976,10049,10.787,1,2021-12-19T00:00:00.000
Downtown,, , ,2021,12,20, ,23253.49,276.26,1056.71,-0.01,92.02,16.82,6644,1660964,635,1062,265382,101,0,0,0,7706,1926347,10686,12.477,2,2021-12-20T00:00:00.000
Downtown,, , ,2021,12,21, ,21430.49,92.9,969.27,-0.01,84.76,15.49,6123,1530750,585,974,243422,93,0,0,0,7097,1774172,9811,11.187,3,2021-12-21T00:00:00.000
Downtown,, , ,2021,12,22, ,22150.8,255.22,1185.31,-0.01,89.81,16.42,6329,1582201,605,1191,297679,114,0,0,0,7520,1879879,11609,11.889,4,2021-12-22T00:00:00.000
Downtown,, , ,2021,12,23, ,21802.37,222.85,1506.83,-0.01,92.47,16.9,6229,1557312,595,1514,378425,145,0,0,0,7743,1935738,14148,11.719,5,2021-12-23T00:00:00.000
Downtown,, , ,2021,12,24, ,20797.6,50.95,1190.69,-0.01,85.25,15.58,5942,1485543,568,1196,299030,114,0,0,0,7139,1784574,11522,11.265,6,2021-12-24T00:00:00.000
Downtown,, , ,2021,12,25, ,19065.39,93.91,1205.8,-0.01,79.52,14.54,5447,1361814,520,1212,302824,116,0,0,0,6659,1664638,11477,10.301,7,2021-12-25T00:00:00.000
Downtown,, , ,2021,12,26, ,18888.45,229.08,1164.98,-0.01,78.43,14.34,5397,1349175,516,1171,292573,112,0,0,0,6567,1641749,11133,10.133,1,2021-12-26T00:00:00.000
Downtown,, , ,2021,12,27, ,21405.75,94.89,920.37,-0.01,84.08,15.37,6116,1528983,584,925,231142,88,0,0,0,7041,1760125,9418,11.572,2,2021-12-27T00:00:00.000
Downtown,, , ,2021,12,28, ,22523.74,141.2,796.43,-0.01,86.41,15.8,6435,1608839,615,800,200015,76,0,0,0,7236,1808855,8534,12.153,3,2021-12-28T00:00:00.000
Downtown,, , ,2021,12,29, ,22328.96,229.85,813.3,-0.01,85.95,15.71,6380,1594926,610,817,204251,78,0,0,0,7197,1799178,8650,11.999,4,2021-12-29T00:00:00.000
Downtown,, , ,2021,12,30, ,22011.42,141.11,773.27,-0.01,84.39,15.43,6289,1572245,601,777,194200,74,0,0,0,7066,1766445,8299,11.875,5,2021-12-30T00:00:00.000
Downtown,, , ,2021,12,31, ,20967.68,77.5,823.45,-0.01,81.43,14.88,5991,1497692,572,827,206802,79,0,0,0,6818,1704494,8600,11.343,6,2021-12-31T00:00:00.000
